Order Date,Order ID,Product,Purchase Address,Quantity Ordered,Price Each,Cost price
2019-10-26 19:37:00,278579,27in 4K Gaming Monitor,"842 Washington St, Boston, MA 02215",1,389.99,128.6967
2019-03-30 18:26:00,163396,Lightning Charging Cable,"867 1st St, New York City, NY 10001",2,14.95,7.475
2019-11-14 20:59:00,291139,Lightning Charging Cable,"23 8th St, Portland, OR 97035",1,14.95,7.475
2019-01-05 11:46:00,143298,USB-C Charging Cable,"5 Chestnut St, Portland, OR 97035",1,11.95,5.975
2019-05-20 18:27:00,201788,AAA Batteries (4-pack),"9 Lakeview St, Dallas, TX 75001",1,2.99,1.495
2019-07-15 10:24:00,226528,Lightning Charging Cable,"370 Lincoln St, New York City, NY 10001",1,14.95,7.475
2019-09-04 00:51:00,258912,27in FHD Monitor,"294 Jefferson St, Los Angeles, CA 90001",1,149.99,97.4935
2019-08-16 19:57:00,247640,27in FHD Monitor,"720 14th St, New York City, NY 10001",1,149.99,97.4935
2019-09-16 12:52:00,250056,USB-C Charging Cable,"87 Highland St, Los Angeles, CA 90001",1,11.95,5.975
2019-04-28 00:48:00,193804,AA Batteries (4-pack),"765 Lincoln St, Dallas, TX 75001",1,3.84,1.92
2019-07-17 18:17:00,230738,27in 4K Gaming Monitor,"88 Hill St, Los Angeles, CA 90001",1,389.99,128.6967
2019-08-31 07:04:00,240711,AAA Batteries (4-pack),"973 Wilson St, New York City, NY 10001",1,2.99,1.495
2019-12-12 18:41:00,305768,Bose SoundSport Headphones,"668 North St, Atlanta, GA 30301",1,99.99,49.995
2019-04-05 21:46:00,190560,Flatscreen TV,"205 Adams St, San Francisco, CA 94016",1,300,99
2019-05-25 11:25:00,199880,Lightning Charging Cable,"743 9th St, Austin, TX 73301",1,14.95,7.475
2019-07-05 10:32:00,232552,Flatscreen TV,"237 Johnson St, San Francisco, CA 94016",1,300,99
2019-05-18 08:39:00,203757,34in Ultrawide Monitor,"343 4th St, San Francisco, CA 94016",1,379.99,125.3967
2019-11-30 18:16:00,283908,27in 4K Gaming Monitor,"753 Jefferson St, New York City, NY 10001",1,389.99,128.6967
2019-03-02 13:48:00,163480,iPhone,"206 Hill St, Seattle, WA 98101",1,700,231
2019-06-29 08:58:00,219414,Lightning Charging Cable,"410 Johnson St, Atlanta, GA 30301",1,14.95,7.475
2019-04-20 09:19:00,182484,AA Batteries (4-pack),"977 Hill St, New York City, NY 10001",1,3.84,1.92
2019-12-14 11:00:00,296240,USB-C Charging Cable,"128 Spruce St, Austin, TX 73301",1,11.95,5.975
2019-11-30 14:40:00,294372,AA Batteries (4-pack),"62 Center St, Los Angeles, CA 90001",1,3.84,1.92
2019-07-03 18:16:00,235626,USB-C Charging Cable,"691 9th St, San Francisco, CA 94016",1,11.95,5.975
2019-08-10 22:19:00,241695,USB-C Charging Cable,"595 River St, Boston, MA 02215",1,11.95,5.975
2019-09-13 22:08:00,252004,Apple Airpods Headphones,"220 Wilson St, San Francisco, CA 94016",1,150,97.5
2019-06-28 23:32:00,215953,Lightning Charging Cable,"516 Park St, Los Angeles, CA 90001",2,14.95,7.475
2019-06-25 12:26:00,221150,ThinkPad Laptop,"489 Jackson St, Boston, MA 02215",1,999.99,329.9967
2019-04-08 14:05:00,187185,LG Washing Machine,"321 South St, Los Angeles, CA 90001",1,600,198
2019-06-24 14:15:00,211220,20in Monitor,"346 Spruce St, Atlanta, GA 30301",1,109.99,71.4935
2019-03-13 11:25:00,168724,Apple Airpods Headphones,"552 Park St, Los Angeles, CA 90001",1,150,97.5
2019-05-30 07:33:00,206719,AA Batteries (4-pack),"519 Spruce St, San Francisco, CA 94016",2,3.84,1.92
2019-10-07 15:42:00,275956,Lightning Charging Cable,"171 1st St, Dallas, TX 75001",1,14.95,7.475
2019-04-23 08:31:00,181493,Apple Airpods Headphones,"81 Cedar St, Los Angeles, CA 90001",1,150,97.5
2019-01-05 20:21:00,141576,Apple Airpods Headphones,"908 Lincoln St, Atlanta, GA 30301",1,150,97.5
2019-10-05 13:02:00,277521,USB-C Charging Cable,"807 West St, Seattle, WA 98101",1,11.95,5.975
2019-04-07 10:49:00,183723,AAA Batteries (4-pack),"827 13th St, Boston, MA 02215",3,2.99,1.495
2019-12-14 15:29:00,305150,iPhone,"788 Jackson St, Dallas, TX 75001",1,700,231
2019-06-10 17:34:00,218385,AA Batteries (4-pack),"934 13th St, Atlanta, GA 30301",1,3.84,1.92
2019-03-31 06:48:00,171416,34in Ultrawide Monitor,"575 Church St, Boston, MA 02215",1,379.99,125.3967
2019-12-02 22:03:00,298165,Wired Headphones,"951 Walnut St, New York City, NY 10001",1,11.99,5.995
2019-07-28 08:42:00,225506,Wired Headphones,"538 Johnson St, New York City, NY 10001",1,11.99,5.995
2019-06-12 16:41:00,212724,Bose SoundSport Headphones,"721 Spruce St, Boston, MA 02215",1,99.99,49.995
2019-12-08 16:16:00,314494,Wired Headphones,"385 Park St, Boston, MA 02215",2,11.99,5.995
2019-01-31 06:57:00,145008,AAA Batteries (4-pack),"126 Park St, New York City, NY 10001",1,2.99,1.495
2019-09-12 15:42:00,249142,USB-C Charging Cable,"897 Meadow St, New York City, NY 10001",1,11.95,5.975
2019-03-05 15:54:00,162655,Wired Headphones,"364 1st St, Boston, MA 02215",1,11.99,5.995
2019-01-17 10:40:00,143682,AAA Batteries (4-pack),"249 Center St, Los Angeles, CA 90001",1,2.99,1.495
2019-12-24 19:31:00,312031,Bose SoundSport Headphones,"164 Forest St, San Francisco, CA 94016",1,99.99,49.995
2019-10-06 19:22:00,262814,27in FHD Monitor,"166 Lakeview St, Dallas, TX 75001",1,149.99,97.4935
2019-05-03 08:50:00,204051,20in Monitor,"639 Pine St, Boston, MA 02215",1,109.99,71.4935
2019-02-21 18:41:00,161989,USB-C Charging Cable,"68 West St, San Francisco, CA 94016",1,11.95,5.975
2019-02-21 10:32:00,154586,Bose SoundSport Headphones,"963 Maple St, Los Angeles, CA 90001",1,99.99,49.995
2019-05-07 21:07:00,199121,Bose SoundSport Headphones,"606 Cherry St, Boston, MA 02215",1,99.99,49.995
2019-12-04 15:56:00,309661,Lightning Charging Cable,"346 Lake St, Austin, TX 73301",1,14.95,7.475
2019-06-26 09:25:00,221499,Lightning Charging Cable,"203 Chestnut St, Atlanta, GA 30301",1,14.95,7.475
2019-09-19 18:25:00,249864,27in FHD Monitor,"560 Cherry St, San Francisco, CA 94016",1,149.99,97.4935
2019-03-27 23:40:00,163553,Lightning Charging Cable,"647 Johnson St, Boston, MA 02215",1,14.95,7.475
2019-07-20 19:01:00,231693,AA Batteries (4-pack),"99 12th St, Dallas, TX 75001",2,3.84,1.92
2019-11-22 14:35:00,283755,Apple Airpods Headphones,"751 Lincoln St, Seattle, WA 98101",1,150,97.5
2019-02-01 19:03:00,154965,AA Batteries (4-pack),"656 Sunset St, Atlanta, GA 30301",1,3.84,1.92
2019-07-21 18:50:00,226761,AAA Batteries (4-pack),"845 Highland St, San Francisco, CA 94016",2,2.99,1.495
2019-10-02 18:12:00,276688,20in Monitor,"623 7th St, New York City, NY 10001",1,109.99,71.4935
2019-11-22 21:47:00,288021,Wired Headphones,"230 Pine St, Los Angeles, CA 90001",2,11.99,5.995
2019-07-06 13:25:00,232343,Lightning Charging Cable,"565 14th St, Atlanta, GA 30301",1,14.95,7.475
2019-07-17 10:35:00,235978,AA Batteries (4-pack),"276 West St, Boston, MA 02215",1,3.84,1.92
2019-01-18 00:02:00,144527,Lightning Charging Cable,"89 11th St, New York City, NY 10001",1,14.95,7.475
2019-12-07 09:35:00,304594,Lightning Charging Cable,"289 Park St, Boston, MA 02215",1,14.95,7.475
2019-07-15 08:57:00,224626,USB-C Charging Cable,"2 Meadow St, Dallas, TX 75001",1,11.95,5.975
2019-04-24 19:29:00,193348,Wired Headphones,"144 5th St, San Francisco, CA 94016",1,11.99,5.995
2019-10-08 11:37:00,265317,AA Batteries (4-pack),"867 Hill St, Seattle, WA 98101",1,3.84,1.92
2019-03-27 11:34:00,163258,Wired Headphones,"394 14th St, San Francisco, CA 94016",1,11.99,5.995
2019-12-08 15:21:00,316433,27in FHD Monitor,"121 12th St, Portland, OR 97035",1,149.99,97.4935
2019-04-20 00:33:00,191572,Wired Headphones,"966 Hickory St, Austin, TX 73301",1,11.99,5.995
2019-11-05 22:13:00,285295,Apple Airpods Headphones,"723 Highland St, San Francisco, CA 94016",1,150,97.5
2019-11-22 09:41:00,291300,AA Batteries (4-pack),"883 Willow St, Seattle, WA 98101",2,3.84,1.92
2019-10-15 10:58:00,269926,Wired Headphones,"280 North St, Los Angeles, CA 90001",1,11.99,5.995
2019-09-25 14:52:00,256869,Lightning Charging Cable,"28 Maple St, San Francisco, CA 94016",1,14.95,7.475
2019-10-17 21:34:00,271889,Apple Airpods Headphones,"357 Spruce St, Atlanta, GA 30301",1,150,97.5
2019-07-22 11:06:00,230243,Bose SoundSport Headphones,"831 Pine St, Austin, TX 73301",1,99.99,49.995
2019-02-17 08:25:00,151000,AA Batteries (4-pack),"12 Dogwood St, Austin, TX 73301",1,3.84,1.92
2019-10-02 15:52:00,260249,Bose SoundSport Headphones,"973 7th St, Seattle, WA 98101",1,99.99,49.995
2019-01-29 20:09:00,143549,AA Batteries (4-pack),"563 Pine St, Seattle, WA 98101",1,3.84,1.92
2019-01-18 22:22:00,149153,AAA Batteries (4-pack),"604 Cherry St, Boston, MA 02215",1,2.99,1.495
2019-10-28 22:01:00,270434,Apple Airpods Headphones,"404 Hickory St, Los Angeles, CA 90001",1,150,97.5
2019-10-04 09:42:00,265745,Wired Headphones,"180 10th St, San Francisco, CA 94016",1,11.99,5.995
2019-12-26 13:54:00,315284,Lightning Charging Cable,"220 River St, Los Angeles, CA 90001",1,14.95,7.475
2019-11-28 11:59:00,288838,Bose SoundSport Headphones,"632 Jefferson St, Los Angeles, CA 90001",1,99.99,49.995
2019-07-28 17:45:00,232471,Lightning Charging Cable,"940 8th St, Los Angeles, CA 90001",1,14.95,7.475
2019-02-09 20:14:00,156766,ThinkPad Laptop,"983 Willow St, Portland, OR 97035",1,999.99,329.9967
2019-11-02 01:27:00,281012,Google Phone,"612 Elm St, Seattle, WA 98101",1,600,198
2019-06-05 15:17:00,210526,USB-C Charging Cable,"535 Cherry St, Atlanta, GA 30301",1,11.95,5.975
2019-10-05 13:39:00,267091,Apple Airpods Headphones,"912 Forest St, Seattle, WA 98101",1,150,97.5
2019-07-16 20:52:00,229833,Google Phone,"202 Pine St, San Francisco, CA 94016",1,600,198
2019-10-11 21:48:00,265115,Lightning Charging Cable,"817 14th St, Dallas, TX 75001",1,14.95,7.475
2019-09-12 16:27:00,254118,ThinkPad Laptop,"692 Hickory St, San Francisco, CA 94016",1,999.99,329.9967
2019-10-02 20:07:00,262940,27in FHD Monitor,"307 4th St, San Francisco, CA 94016",1,149.99,97.4935
2019-06-25 13:55:00,221329,Google Phone,"267 Madison St, San Francisco, CA 94016",1,600,198
2019-11-30 08:30:00,281917,Wired Headphones,"245 Elm St, San Francisco, CA 94016",1,11.99,5.995
2019-10-02 19:28:00,273853,Wired Headphones,"832 Lake St, Austin, TX 73301",1,11.99,5.995
2019-09-13 09:19:00,248544,Macbook Pro Laptop,"299 Highland St, Los Angeles, CA 90001",1,1700,561
2019-05-23 17:18:00,205835,LG Dryer,"392 Jackson St, Seattle, WA 98101",1,600,198
2019-03-15 13:28:00,164222,AAA Batteries (4-pack),"52 Elm St, Seattle, WA 98101",2,2.99,1.495
2019-05-21 08:37:00,195734,27in FHD Monitor,"414 10th St, Los Angeles, CA 90001",1,149.99,97.4935
2019-08-29 00:54:00,241247,AAA Batteries (4-pack),"123 Madison St, Boston, MA 02215",4,2.99,1.495
2019-10-03 21:54:00,265180,Apple Airpods Headphones,"162 Lincoln St, Austin, TX 73301",1,150,97.5
2019-11-14 15:56:00,284896,ThinkPad Laptop,"286 Maple St, Los Angeles, CA 90001",1,999.99,329.9967
2019-04-30 13:01:00,184817,Lightning Charging Cable,"283 Cherry St, Dallas, TX 75001",1,14.95,7.475
2019-06-13 07:19:00,221260,Wired Headphones,"340 7th St, Seattle, WA 98101",1,11.99,5.995
2019-11-02 11:13:00,283214,USB-C Charging Cable,"763 Wilson St, San Francisco, CA 94016",1,11.95,5.975
2019-12-26 22:31:00,316555,Wired Headphones,"128 Church St, San Francisco, CA 94016",1,11.99,5.995
2019-05-09 21:09:00,203182,34in Ultrawide Monitor,"691 6th St, Seattle, WA 98101",1,379.99,125.3967
2019-11-25 00:14:00,287773,Wired Headphones,"893 12th St, San Francisco, CA 94016",1,11.99,5.995
2019-01-18 13:29:00,144091,AA Batteries (4-pack),"951 7th St, San Francisco, CA 94016",1,3.84,1.92
2019-07-16 23:25:00,230597,Google Phone,"798 8th St, New York City, NY 10001",1,600,198
2019-09-08 08:19:00,250335,27in 4K Gaming Monitor,"855 Pine St, Atlanta, GA 30301",1,389.99,128.6967
2019-11-21 12:53:00,281176,Wired Headphones,"549 Maple St, Seattle, WA 98101",1,11.99,5.995
2019-07-13 08:48:00,228805,USB-C Charging Cable,"922 12th St, Atlanta, GA 30301",1,11.95,5.975
2019-01-26 18:49:00,150274,27in 4K Gaming Monitor,"784 Park St, San Francisco, CA 94016",1,389.99,128.6967
2019-12-12 21:34:00,301521,27in FHD Monitor,"392 Madison St, Portland, ME 04101",1,149.99,97.4935
2019-04-15 10:59:00,189648,AAA Batteries (4-pack),"790 Main St, San Francisco, CA 94016",1,2.99,1.495
2019-01-20 12:41:00,146023,Lightning Charging Cable,"728 North St, New York City, NY 10001",1,14.95,7.475
2019-10-18 22:29:00,260420,USB-C Charging Cable,"11 Jefferson St, Dallas, TX 75001",1,11.95,5.975
2019-12-14 17:42:00,312910,Wired Headphones,"174 2nd St, San Francisco, CA 94016",1,11.99,5.995
2019-08-07 17:14:00,238786,Google Phone,"489 Madison St, New York City, NY 10001",1,600,198
2019-04-05 17:03:00,192238,Google Phone,"104 14th St, Austin, TX 73301",1,600,198
2019-02-27 16:21:00,155934,USB-C Charging Cable,"36 11th St, Atlanta, GA 30301",1,11.95,5.975
2019-04-08 15:45:00,192181,Bose SoundSport Headphones,"876 Forest St, Seattle, WA 98101",1,99.99,49.995
2019-05-13 19:45:00,200664,Lightning Charging Cable,"292 Jefferson St, Los Angeles, CA 90001",1,14.95,7.475
2019-12-22 12:17:00,316259,Wired Headphones,"370 Jackson St, San Francisco, CA 94016",1,11.99,5.995
2019-12-05 14:27:00,314540,Apple Airpods Headphones,"625 Forest St, Boston, MA 02215",1,150,97.5
2019-08-06 02:08:00,238534,27in FHD Monitor,"82 Madison St, San Francisco, CA 94016",1,149.99,97.4935
2019-12-02 19:06:00,297607,AA Batteries (4-pack),"211 Willow St, Atlanta, GA 30301",1,3.84,1.92
2019-06-01 13:18:00,211227,20in Monitor,"476 Ridge St, Portland, OR 97035",1,109.99,71.4935
2019-08-01 21:27:00,241100,Wired Headphones,"529 Forest St, Portland, OR 97035",1,11.99,5.995
2019-11-14 12:10:00,280598,27in FHD Monitor,"85 Madison St, Dallas, TX 75001",1,149.99,97.4935
2019-09-13 12:50:00,249104,Lightning Charging Cable,"323 2nd St, Boston, MA 02215",1,14.95,7.475
2019-02-14 11:18:00,156160,Lightning Charging Cable,"383 Johnson St, Los Angeles, CA 90001",1,14.95,7.475
2019-12-16 16:55:00,298100,Wired Headphones,"3 Washington St, Seattle, WA 98101",1,11.99,5.995
2019-06-06 12:20:00,209973,Bose SoundSport Headphones,"658 Highland St, Austin, TX 73301",1,99.99,49.995
2019-12-02 17:01:00,313564,AAA Batteries (4-pack),"20 West St, Los Angeles, CA 90001",3,2.99,1.495
2019-10-16 19:04:00,276098,AA Batteries (4-pack),"896 5th St, Seattle, WA 98101",1,3.84,1.92
2019-10-17 17:35:00,264096,USB-C Charging Cable,"338 13th St, San Francisco, CA 94016",1,11.95,5.975
2019-10-21 11:26:00,261300,Lightning Charging Cable,"902 River St, Seattle, WA 98101",1,14.95,7.475
2019-12-19 19:52:00,310006,34in Ultrawide Monitor,"906 Johnson St, San Francisco, CA 94016",1,379.99,125.3967
2019-12-15 11:25:00,299723,Wired Headphones,"160 Hill St, Portland, OR 97035",2,11.99,5.995
2019-04-17 05:54:00,182609,Wired Headphones,"952 11th St, San Francisco, CA 94016",1,11.99,5.995
2019-08-21 15:11:00,243944,27in FHD Monitor,"52 River St, Atlanta, GA 30301",1,149.99,97.4935
2019-10-14 08:10:00,272947,Wired Headphones,"416 Jefferson St, Austin, TX 73301",1,11.99,5.995
2019-05-09 18:16:00,207775,Macbook Pro Laptop,"358 Cherry St, New York City, NY 10001",1,1700,561
2019-12-06 19:57:00,310527,USB-C Charging Cable,"503 Jackson St, Atlanta, GA 30301",1,11.95,5.975
2019-02-08 16:59:00,154762,Apple Airpods Headphones,"66 Lincoln St, Los Angeles, CA 90001",1,150,97.5
2019-12-04 11:39:00,297738,27in FHD Monitor,"443 Willow St, Austin, TX 73301",1,149.99,97.4935
2019-01-27 08:10:00,146032,USB-C Charging Cable,"185 Lake St, Seattle, WA 98101",1,11.95,5.975
2019-06-06 10:49:00,222814,Wired Headphones,"244 Lakeview St, New York City, NY 10001",2,11.99,5.995
2019-10-08 09:08:00,259458,ThinkPad Laptop,"728 1st St, Portland, OR 97035",1,999.99,329.9967
2019-11-16 01:01:00,281890,LG Washing Machine,"46 Center St, Austin, TX 73301",1,600,198
2019-09-27 08:34:00,249908,Flatscreen TV,"667 Spruce St, Atlanta, GA 30301",1,300,99
2019-12-23 18:28:00,300715,Bose SoundSport Headphones,"745 Main St, New York City, NY 10001",1,99.99,49.995
2019-11-05 16:40:00,285708,Macbook Pro Laptop,"445 Spruce St, Boston, MA 02215",1,1700,561
2019-12-08 08:11:00,300847,Lightning Charging Cable,"340 8th St, Los Angeles, CA 90001",1,14.95,7.475
2019-04-13 11:27:00,177341,AA Batteries (4-pack),"822 2nd St, New York City, NY 10001",2,3.84,1.92
2019-03-16 20:45:00,172107,20in Monitor,"226 Hill St, Seattle, WA 98101",1,109.99,71.4935
2019-12-31 11:39:00,297845,20in Monitor,"605 Willow St, Seattle, WA 98101",1,109.99,71.4935
2019-03-02 12:15:00,174956,AA Batteries (4-pack),"463 9th St, New York City, NY 10001",1,3.84,1.92
2019-07-14 13:41:00,234109,USB-C Charging Cable,"728 Sunset St, San Francisco, CA 94016",1,11.95,5.975
2019-02-26 10:28:00,153604,Lightning Charging Cable,"168 Wilson St, Austin, TX 73301",1,14.95,7.475
2019-07-12 09:32:00,230674,34in Ultrawide Monitor,"932 10th St, Atlanta, GA 30301",1,379.99,125.3967
2019-04-25 17:06:00,186742,Wired Headphones,"650 Chestnut St, Boston, MA 02215",1,11.99,5.995
2019-10-23 20:28:00,261722,AAA Batteries (4-pack),"523 8th St, Los Angeles, CA 90001",1,2.99,1.495
2019-05-05 22:12:00,204370,AA Batteries (4-pack),"905 Washington St, New York City, NY 10001",1,3.84,1.92
2019-12-01 22:10:00,308323,iPhone,"680 5th St, New York City, NY 10001",1,700,231
2019-01-24 16:09:00,141466,AAA Batteries (4-pack),"269 4th St, Seattle, WA 98101",2,2.99,1.495
2019-03-23 23:04:00,173670,AA Batteries (4-pack),"410 Ridge St, New York City, NY 10001",1,3.84,1.92
2019-07-18 07:52:00,231306,Macbook Pro Laptop,"306 Sunset St, Boston, MA 02215",1,1700,561
2019-12-26 19:41:00,313654,Apple Airpods Headphones,"444 West St, Los Angeles, CA 90001",1,150,97.5
2019-05-14 17:40:00,195562,USB-C Charging Cable,"160 9th St, San Francisco, CA 94016",1,11.95,5.975
2019-04-06 22:18:00,181752,Flatscreen TV,"631 Church St, Los Angeles, CA 90001",1,300,99
2019-11-24 17:54:00,283197,Google Phone,"460 14th St, Los Angeles, CA 90001",1,600,198
2019-04-04 20:27:00,193113,Lightning Charging Cable,"605 Church St, Seattle, WA 98101",1,14.95,7.475
2019-10-30 12:22:00,273453,Wired Headphones,"541 Center St, San Francisco, CA 94016",1,11.99,5.995
2019-10-20 10:02:00,263862,Macbook Pro Laptop,"333 6th St, New York City, NY 10001",1,1700,561
2019-10-30 18:44:00,270954,Wired Headphones,"612 Adams St, Portland, ME 04101",1,11.99,5.995
2019-10-08 09:26:00,274975,Wired Headphones,"163 Jefferson St, Portland, OR 97035",1,11.99,5.995
2019-08-19 00:53:00,241139,USB-C Charging Cable,"653 South St, San Francisco, CA 94016",1,11.95,5.975
2019-12-02 22:03:00,303099,Apple Airpods Headphones,"801 Spruce St, San Francisco, CA 94016",1,150,97.5
2019-03-05 10:53:00,169101,AA Batteries (4-pack),"983 10th St, Atlanta, GA 30301",2,3.84,1.92
2019-04-28 15:18:00,184101,AAA Batteries (4-pack),"975 Church St, San Francisco, CA 94016",3,2.99,1.495
2019-04-18 10:37:00,193554,AA Batteries (4-pack),"778 2nd St, Los Angeles, CA 90001",2,3.84,1.92
2019-05-09 20:11:00,198907,AA Batteries (4-pack),"894 South St, San Francisco, CA 94016",1,3.84,1.92
2019-02-12 19:29:00,158834,27in 4K Gaming Monitor,"178 Chestnut St, Portland, OR 97035",1,389.99,128.6967
2019-05-22 14:11:00,199331,USB-C Charging Cable,"996 Willow St, New York City, NY 10001",1,11.95,5.975
2019-03-30 08:01:00,171901,Bose SoundSport Headphones,"479 11th St, Portland, OR 97035",1,99.99,49.995
2019-12-02 01:24:00,308372,27in FHD Monitor,"392 Main St, San Francisco, CA 94016",1,149.99,97.4935
2019-04-23 19:15:00,180069,27in FHD Monitor,"210 Jackson St, Los Angeles, CA 90001",1,149.99,97.4935
2019-04-03 10:58:00,184363,Wired Headphones,"629 Cherry St, Los Angeles, CA 90001",1,11.99,5.995
2019-10-02 10:48:00,267199,USB-C Charging Cable,"406 10th St, San Francisco, CA 94016",1,11.95,5.975
2019-03-13 10:51:00,170797,Apple Airpods Headphones,"400 1st St, New York City, NY 10001",1,150,97.5
2019-12-10 14:27:00,312256,AAA Batteries (4-pack),"66 Dogwood St, Atlanta, GA 30301",1,2.99,1.495
2019-09-19 17:53:00,258410,Wired Headphones,"704 Adams St, Portland, OR 97035",1,11.99,5.995
2019-02-17 11:49:00,154473,Wired Headphones,"59 Johnson St, San Francisco, CA 94016",1,11.99,5.995
2019-12-14 18:18:00,312494,AAA Batteries (4-pack),"631 Meadow St, Dallas, TX 75001",1,2.99,1.495
2019-08-03 21:11:00,239243,AAA Batteries (4-pack),"83 Main St, Atlanta, GA 30301",2,2.99,1.495
2019-02-13 16:55:00,158849,Lightning Charging Cable,"497 Chestnut St, Los Angeles, CA 90001",1,14.95,7.475
